timestamp,indoor_temp,outdoor_temp,indoor_hum,outdoor_hum,wind_speed,window_open,fan_speed,CO2,CO,HCHO,TVOC
2025-10-02 01:11:44,23.21,23.34,61.54,66.75,0.2,0.0,0.0,661.0,2.0,0.4,83.92711
2025-10-02 01:11:45,23.21,23.34,61.59,66.73,0.2,0.0,0.0,666.0,2.0,0.4,82.63789
2025-10-02 01:11:46,23.23,23.36,61.61,66.67,0.2,0.0,0.0,676.0,2.0,0.4,78.79533
2025-10-02 01:11:47,23.23,23.33,61.61,66.67,0.2,0.0,0.0,695.0,2.0,0.4,85.22049
2025-10-02 01:11:48,23.23,23.31,61.59,66.7,0.2,0.0,0.0,682.0,2.0,0.4,82.63789
2025-10-02 01:11:49,23.26,23.31,61.59,66.7,0.2,0.0,0.0,677.0,2.0,0.4,82.63789
2025-10-02 01:11:50,23.26,23.33,61.51,66.67,0.2,0.0,0.0,693.0,2.0,0.4,68.73918
2025-10-02 01:11:51,23.24,23.34,61.46,66.69,0.2,0.0,0.0,690.0,2.0,0.4,82.63789
2025-10-02 01:11:52,23.23,23.33,61.42,66.66,0.2,0.0,0.0,709.0,2.0,0.4,94.38734
2025-10-02 01:11:53,23.23,23.34,61.41,66.71,0.2,0.0,0.0,705.0,2.0,0.4,82.63789
2025-10-02 01:11:54,23.23,23.31,61.37,66.7,0.2,0.0,0.0,719.0,2.0,0.4,81.35282
2025-10-02 01:11:55,23.23,23.31,61.35,66.73,0.2,0.0,0.0,703.0,2.0,0.4,78.79533
2025-10-02 01:11:56,23.23,23.33,61.31,66.72,0.2,0.0,0.0,700.0,2.0,0.4,86.51796
2025-10-02 01:11:57,23.21,23.3,61.31,66.75,0.2,0.0,0.0,701.0,2.0,0.4,86.51796
2025-10-02 01:11:59,23.24,23.33,61.34,66.76,0.2,0.0,0.0,698.0,2.0,0.4,82.63789
2025-10-02 01:12:00,23.23,23.3,61.3,66.75,0.2,0.0,0.0,682.0,2.0,0.4,80.07195
2025-10-02 01:12:01,23.23,23.31,61.31,66.74,0.2,0.0,0.0,680.0,2.0,0.4,76.25494
2025-10-02 01:12:02,23.24,23.33,61.29,66.73,0.2,0.0,0.0,689.0,2.0,0.4,103.7455
2025-10-02 01:12:03,23.21,23.31,61.25,66.74,0.2,0.0,0.0,703.0,2.0,0.4,85.22049
2025-10-02 01:12:04,23.26,23.33,61.27,66.79,0.2,0.0,0.0,706.0,2.0,0.4,77.52297
2025-10-02 01:12:05,23.26,23.28,61.23,66.74,0.2,0.0,0.0,715.0,2.0,0.4,101.0528
2025-10-02 01:12:06,23.26,23.31,61.21,66.73,0.2,0.0,0.0,714.0,2.0,0.4,91.74829
2025-10-02 01:12:07,23.26,23.3,61.2,66.71,0.2,0.0,0.0,703.0,2.0,0.4,82.63789
2025-10-02 01:12:08,23.26,23.3,61.18,66.74,0.2,0.0,0.0,685.0,2.0,0.4,87.81951
2025-10-02 01:12:09,23.26,23.31,61.2,66.74,0.3,0.0,0.0,683.0,2.0,0.4,80.07195
2025-10-02 01:12:10,23.23,23.33,61.18,66.78,0.3,0.0,0.0,703.0,2.0,0.4,82.63789
2025-10-02 01:12:11,23.24,23.31,61.19,66.74,0.3,0.0,0.0,718.0,2.0,0.4,89.12511
2025-10-02 01:12:12,23.24,23.28,61.2,66.81,0.3,0.0,0.0,726.0,2.0,0.4,85.22049
2025-10-02 01:12:13,23.23,23.3,61.2,66.77,0.3,0.0,0.0,717.0,2.0,0.4,80.07195
2025-10-02 01:12:14,23.23,23.28,61.17,66.79,0.3,0.0,0.0,708.0,2.0,0.4,89.12511
2025-10-02 01:12:15,23.26,23.27,61.19,66.81,0.3,0.0,0.0,713.0,2.0,0.4,83.92711
2025-10-02 01:12:16,23.23,23.28,61.22,66.83,0.3,0.0,0.0,707.0,2.0,0.4,73.7319
2025-10-02 01:12:17,23.24,23.28,61.21,66.78,0.3,0.0,0.0,726.0,2.0,0.4,68.73918
2025-10-02 01:12:19,23.24,23.28,61.21,66.84,0.3,0.0,0.0,735.0,2.0,0.4,82.63789
2025-10-02 01:12:20,23.23,23.27,61.2,66.83,0.3,0.0,0.0,736.0,2.0,0.4,85.22049
2025-10-02 01:12:21,23.23,23.28,61.19,66.85,0.2,0.0,0.0,731.0,2.0,0.4,68.73918
2025-10-02 01:12:22,23.24,23.27,61.21,66.85,0.3,0.0,0.0,716.0,2.0,0.4,76.25494
2025-10-02 01:12:23,23.23,23.26,61.19,66.87,0.3,0.0,0.0,730.0,2.0,0.4,74.99121
2025-10-02 01:12:24,23.21,23.28,61.23,66.84,0.3,0.0,0.0,717.0,2.0,0.4,87.81951
2025-10-02 01:12:25,23.23,23.27,61.22,66.84,0.3,0.0,0.0,703.0,2.0,0.4,73.7319
2025-10-02 01:12:26,23.23,23.28,61.23,66.89,0.3,0.0,0.0,684.0,2.0,0.4,80.07195
2025-10-02 01:12:27,23.21,23.26,61.19,66.9,0.3,0.0,0.0,672.0,2.0,0.4,77.52297
2025-10-02 01:12:28,23.23,23.27,61.2,66.9,0.3,0.0,0.0,657.0,2.0,0.4,82.63789
2025-10-02 01:12:29,23.26,23.3,61.22,66.9,0.3,0.0,0.0,639.0,2.0,0.4,82.63789
2025-10-02 01:12:30,23.21,23.27,61.24,66.9,0.3,0.0,0.0,625.0,2.0,0.4,83.92711
2025-10-02 01:12:31,23.21,23.26,61.2,66.89,0.3,0.0,0.0,615.0,2.0,0.4,81.35282
2025-10-02 01:12:32,23.21,23.26,61.22,66.92,0.3,0.0,0.0,606.0,2.0,0.4,85.22049
2025-10-02 01:12:33,23.23,23.26,61.23,66.89,0.3,0.0,0.0,587.0,2.0,0.4,82.63789
2025-10-02 01:12:34,23.23,23.26,61.22,66.92,0.3,0.0,0.0,570.0,2.0,0.4,74.99121
2025-10-02 01:12:35,23.21,23.27,61.25,66.91,0.3,0.0,0.0,569.0,2.0,0.4,86.51796
2025-10-02 01:12:36,23.2,23.28,61.23,66.94,0.3,0.0,0.0,577.0,2.0,0.4,85.22049
2025-10-02 01:12:37,23.21,23.3,61.25,66.98,0.3,0.0,0.0,563.0,2.0,0.4,76.25494
2025-10-02 01:12:39,23.21,23.28,61.25,66.94,0.3,0.0,0.0,573.0,2.0,0.4,82.63789
2025-10-02 01:12:40,23.2,23.3,61.26,66.92,0.3,0.0,0.0,581.0,2.0,0.4,82.63789
2025-10-02 01:12:41,23.23,23.3,61.22,66.91,0.3,0.0,0.0,569.0,2.0,0.4,80.07195
2025-10-02 01:12:42,23.2,23.31,61.29,66.89,0.3,0.0,0.0,559.0,2.0,0.4,83.92711
2025-10-02 01:12:43,23.2,23.28,61.29,66.9,0.3,0.0,0.0,559.0,2.0,0.4,80.07195
2025-10-02 01:12:44,23.21,23.3,61.3,66.89,0.3,0.0,0.0,539.0,2.0,0.4,83.92711
2025-10-02 01:12:45,23.2,23.28,61.3,66.83,0.2,0.0,0.0,526.0,2.0,0.4,85.22049
2025-10-02 01:12:46,23.19,23.28,61.3,66.87,0.2,0.0,0.0,510.0,2.0,0.4,76.25494
2025-10-02 01:12:47,23.19,23.3,61.31,66.84,0.2,0.0,0.0,494.0,2.0,0.4,82.63789
2025-10-02 01:12:48,23.23,23.31,61.3,66.81,0.2,0.0,0.0,488.0,2.0,0.4,82.63789
2025-10-02 01:12:49,23.21,23.31,61.29,66.8,0.2,0.0,0.0,484.0,2.0,0.4,78.79533
2025-10-02 01:12:50,23.2,23.31,61.32,66.77,0.2,0.0,0.0,471.0,2.0,0.4,81.35282
2025-10-02 01:12:51,23.21,23.3,61.34,66.79,0.2,0.0,0.0,470.0,2.0,0.4,83.92711
2025-10-02 01:12:52,23.23,23.31,61.35,66.77,0.2,0.0,0.0,480.0,2.0,0.4,81.35282
2025-10-02 01:12:53,23.21,23.31,61.35,66.76,0.2,0.0,0.0,489.0,2.0,0.4,82.63789
2025-10-02 01:12:54,23.17,23.33,61.33,66.75,0.2,0.0,0.0,478.0,2.0,0.4,82.63789
2025-10-02 01:12:55,23.2,23.33,61.34,66.78,0.2,0.0,0.0,495.0,2.0,0.4,85.22049
2025-10-02 01:12:56,23.17,23.33,61.33,66.77,0.2,0.0,0.0,512.0,2.0,0.2,82.63789
2025-10-02 01:12:58,23.19,23.34,61.35,66.76,0.2,0.0,0.0,504.0,2.0,0.2,102.3973
2025-10-02 01:12:59,23.2,23.34,61.37,66.71,0.2,0.0,0.0,484.0,2.0,0.2,89.12511
2025-10-02 01:13:00,23.21,23.33,61.33,66.72,0.2,0.0,0.0,488.0,2.0,0.2,78.79533
2025-10-02 01:13:01,23.19,23.34,61.34,66.68,0.2,0.0,0.0,482.0,2.0,0.2,85.22049
2025-10-02 01:13:02,23.2,23.36,61.33,66.7,0.2,0.0,0.0,502.0,2.0,0.2,81.35282
2025-10-02 01:13:03,23.2,23.33,61.34,66.67,0.2,0.0,0.0,508.0,2.0,0.2,78.79533
2025-10-02 01:13:04,23.21,23.33,61.35,66.71,0.2,0.0,0.0,523.0,2.0,0.2,73.7319
2025-10-02 01:13:05,23.21,23.34,61.34,66.76,0.2,0.0,0.0,519.0,2.0,0.2,82.63789
2025-10-02 01:13:06,23.21,23.36,61.37,66.73,0.2,0.0,0.0,539.0,2.0,0.2,81.35282
2025-10-02 01:13:07,23.21,23.34,61.33,66.76,0.2,0.0,0.0,545.0,2.0,0.2,86.51796
2025-10-02 01:13:08,23.2,23.37,61.33,66.74,0.2,0.0,0.0,563.0,2.0,0.2,82.63789
2025-10-02 01:13:09,23.21,23.36,61.33,66.73,0.2,0.0,0.0,557.0,2.0,0.2,80.07195
2025-10-02 01:13:10,23.23,23.34,61.33,66.7,0.2,0.0,0.0,565.0,2.0,0.2,86.51796
2025-10-02 01:13:11,23.23,23.33,61.34,66.67,0.3,0.0,0.0,547.0,2.0,0.2,62.6017
2025-10-02 01:13:12,23.21,23.33,61.34,66.69,0.3,0.0,0.0,542.0,2.0,0.2,83.92711
2025-10-02 01:13:13,23.2,23.34,61.32,66.67,0.2,0.0,0.0,549.0,2.0,0.2,80.07195
2025-10-02 01:13:14,23.2,23.36,61.29,66.69,0.2,0.0,0.0,567.0,2.0,0.2,86.51796
2025-10-02 01:13:15,23.2,23.34,61.28,66.65,0.2,0.0,0.0,578.0,2.0,0.2,66.27013
2025-10-02 01:13:16,23.21,23.34,61.27,66.66,0.2,0.0,0.0,593.0,2.0,0.2,83.92711
2025-10-02 01:13:18,23.2,23.37,61.24,66.64,0.2,0.0,0.0,596.0,2.0,0.2,69.98059
2025-10-02 01:13:19,23.23,23.33,61.25,66.63,0.2,0.0,0.0,582.0,2.0,0.2,77.52297
2025-10-02 01:13:20,23.24,23.34,61.29,66.69,0.2,0.0,0.0,599.0,2.0,0.2,82.63789
2025-10-02 01:13:21,23.21,23.33,61.27,66.65,0.2,0.0,0.0,602.0,2.0,0.2,83.92711
2025-10-02 01:13:22,23.21,23.36,61.28,66.63,0.2,0.0,0.0,597.0,2.0,0.2,83.92711
2025-10-02 01:13:23,23.2,23.33,61.32,66.66,0.2,0.0,0.0,600.0,2.0,0.2,82.63789
2025-10-02 01:13:24,23.2,23.33,61.34,66.67,0.2,0.0,0.0,600.0,2.0,0.2,85.22049
2025-10-02 01:13:25,23.2,23.34,61.32,66.67,0.2,0.0,0.0,615.0,2.0,0.2,80.07195
2025-10-02 01:13:26,23.2,23.33,61.34,66.7,0.2,0.0,0.0,599.0,2.0,0.2,71.22653
2025-10-02 01:13:27,23.21,23.31,61.32,66.69,0.2,0.0,0.0,615.0,2.0,0.2,76.25494
2025-10-02 01:13:28,23.21,23.34,61.3,66.73,0.2,0.0,0.0,603.0,2.0,0.2,71.22653
2025-10-02 01:13:29,23.2,23.31,61.29,66.71,0.2,0.0,0.0,623.0,2.0,0.2,83.92711
2025-10-02 01:13:30,23.23,23.33,61.31,66.75,0.2,0.0,0.0,643.0,2.0,0.2,82.63789
2025-10-02 01:13:31,23.21,23.33,61.27,66.74,0.2,0.0,0.0,656.0,2.0,0.2,85.22049
2025-10-02 01:13:32,23.24,23.33,61.33,66.7,0.2,0.0,0.0,637.0,2.0,0.2,78.79533
2025-10-02 01:13:33,23.2,23.34,61.3,66.69,0.2,0.0,0.0,624.0,2.0,0.2,81.35282
2025-10-02 01:13:34,23.2,23.31,61.26,66.69,0.2,0.0,0.0,615.0,2.0,0.2,82.63789
2025-10-02 01:13:35,23.21,23.33,61.31,66.7,0.2,0.0,0.0,612.0,2.0,0.2,83.92711
2025-10-02 01:13:36,23.21,23.33,61.3,66.74,0.2,0.0,0.0,632.0,2.0,0.2,74.99121
2025-10-02 01:13:38,23.21,23.33,61.31,66.73,0.2,0.0,0.0,649.0,2.0,0.2,83.92711
2025-10-02 01:13:39,23.24,23.33,61.32,66.78,0.3,0.0,0.0,654.0,2.0,0.2,69.98059
2025-10-02 01:13:40,23.23,23.31,61.34,66.72,0.3,0.0,0.0,656.0,2.0,0.2,78.79533
2025-10-02 01:13:41,23.21,23.31,61.34,66.76,0.2,0.0,0.0,660.0,2.0,0.2,81.35282
2025-10-02 01:13:42,23.21,23.34,61.35,66.79,0.2,0.0,0.0,649.0,2.0,0.4,82.63789
2025-10-02 01:13:43,23.21,23.3,61.31,66.77,0.2,0.0,0.0,662.0,2.0,0.4,78.79533
2025-10-02 01:13:44,23.2,23.31,61.29,66.81,0.2,0.0,0.0,677.0,2.0,0.4,80.07195
2025-10-02 01:13:45,23.21,23.31,61.31,66.75,0.2,0.0,0.0,694.0,2.0,0.4,83.92711
2025-10-02 01:13:46,23.21,23.33,61.27,66.81,0.2,0.0,0.0,703.0,2.0,0.4,81.35282
2025-10-02 01:13:47,23.24,23.33,61.25,66.79,0.2,0.0,0.0,718.0,2.0,0.4,80.07195
2025-10-02 01:13:48,23.19,23.31,61.3,66.78,0.2,0.0,0.0,706.0,2.0,0.4,82.63789
2025-10-02 01:13:49,23.21,23.31,61.27,66.79,0.2,0.0,0.0,687.0,2.0,0.4,82.63789
2025-10-02 01:13:50,23.17,23.33,61.25,66.83,0.2,0.0,0.0,707.0,2.0,0.4,73.7319
2025-10-02 01:13:51,23.21,23.34,61.28,66.83,0.2,0.0,0.0,727.0,2.0,0.4,73.7319
2025-10-02 01:13:52,23.2,23.34,61.28,66.79,0.2,0.0,0.0,709.0,2.0,0.4,74.99121
2025-10-02 01:13:53,23.21,23.34,61.28,66.78,0.2,0.0,0.0,729.0,2.0,0.4,82.63789
2025-10-02 01:13:54,23.2,23.33,61.27,66.79,0.2,0.0,0.0,712.0,2.0,0.4,68.73918
2025-10-02 01:13:55,23.2,23.31,61.28,66.75,0.2,0.0,0.0,692.0,2.0,0.4,89.12511
2025-10-02 01:13:56,23.21,23.36,61.32,66.76,0.2,0.0,0.0,688.0,2.0,0.4,66.27013
2025-10-02 01:13:58,23.21,23.33,61.32,66.75,0.2,0.0,0.0,706.0,2.0,0.4,73.7319
2025-10-02 01:13:59,23.2,23.34,61.37,66.77,0.2,0.0,0.0,701.0,2.0,0.4,77.52297
2025-10-02 01:14:00,23.19,23.34,61.38,66.78,0.2,0.0,0.0,685.0,2.0,0.4,81.35282
2025-10-02 01:14:01,23.2,23.34,61.39,66.78,0.2,0.0,0.0,677.0,2.0,0.4,71.22653
2025-10-02 01:14:02,23.17,23.34,61.36,66.73,0.2,0.0,0.0,659.0,2.0,0.4,82.63789
2025-10-02 01:14:03,23.19,23.31,61.36,66.76,0.2,0.0,0.0,676.0,2.0,0.4,83.92711
2025-10-02 01:14:04,23.2,23.33,61.33,66.75,0.2,0.0,0.0,693.0,2.0,0.4,82.63789
2025-10-02 01:14:05,23.21,23.33,61.34,66.79,0.2,0.0,0.0,680.0,2.0,0.4,82.63789
2025-10-02 01:14:06,23.2,23.33,61.33,66.77,0.2,0.0,0.0,692.0,2.0,0.4,67.50235
2025-10-02 01:14:07,23.2,23.33,61.31,66.79,0.2,0.0,0.0,708.0,2.0,0.4,76.25494
2025-10-02 01:14:08,23.2,23.33,61.33,66.78,0.2,0.0,0.0,715.0,2.0,0.4,68.73918
2025-10-02 01:14:09,23.17,23.34,61.28,66.82,0.2,0.0,0.0,713.0,2.0,0.4,82.63789
2025-10-02 01:14:10,23.19,23.34,61.33,66.77,0.2,0.0,0.0,696.0,2.0,0.4,91.74829
2025-10-02 01:14:11,23.19,23.31,61.34,66.78,0.2,0.0,0.0,685.0,2.0,0.4,66.27013
2025-10-02 01:14:12,23.19,23.31,61.37,66.79,0.2,0.0,0.0,697.0,2.0,0.4,77.52297
2025-10-02 01:14:13,23.17,23.33,61.35,66.79,0.2,0.0,0.0,692.0,2.0,0.4,83.92711
2025-10-02 01:14:14,23.17,23.34,61.36,66.79,0.2,0.0,0.0,683.0,2.0,0.4,85.22049
2025-10-02 01:14:15,23.19,23.36,61.33,66.81,0.2,0.0,0.0,692.0,2.0,0.4,85.22049
2025-10-02 01:14:16,23.2,23.33,61.32,66.81,0.2,0.0,0.0,692.0,2.0,0.4,77.52297
2025-10-02 01:14:18,23.2,23.31,61.3,66.81,0.2,0.0,0.0,700.0,2.0,0.4,71.22653
2025-10-02 01:14:19,23.2,23.34,61.31,66.82,0.2,0.0,0.0,684.0,2.0,0.4,78.79533
2025-10-02 01:14:20,23.17,23.31,61.31,66.81,0.2,0.0,0.0,673.0,2.0,0.4,91.74829
2025-10-02 01:14:21,23.2,23.33,61.3,66.82,0.2,0.0,0.0,660.0,2.0,0.4,66.27013
2025-10-02 01:14:22,23.17,23.33,61.32,66.82,0.2,0.0,0.0,658.0,2.0,0.4,81.35282
2025-10-02 01:14:23,23.16,23.31,61.31,66.81,0.2,0.0,0.0,666.0,2.0,0.4,68.73918
2025-10-02 01:14:24,23.16,23.34,61.32,66.78,0.2,0.0,0.0,683.0,2.0,0.4,82.63789
2025-10-02 01:14:25,23.17,23.34,61.34,66.8,0.1,0.0,0.0,686.0,2.0,0.4,85.22049
2025-10-02 01:14:26,23.17,23.31,61.4,66.78,0.1,0.0,0.0,683.0,2.0,0.4,82.63789
2025-10-02 01:14:27,23.19,23.34,61.35,66.75,0.1,0.0,0.0,693.0,2.0,0.4,82.63789
2025-10-02 01:14:28,23.17,23.31,61.35,66.77,0.1,0.0,0.0,692.0,2.0,0.4,77.52297
2025-10-02 01:14:29,23.17,23.31,61.36,66.75,0.0,0.0,0.0,706.0,2.0,0.4,76.25494
2025-10-02 01:14:30,23.17,23.31,61.34,66.79,0.0,0.0,0.0,699.0,2.0,0.4,69.98059
2025-10-02 01:14:31,23.16,23.31,61.35,66.76,0.0,0.0,0.0,690.0,2.0,0.4,73.7319
2025-10-02 01:14:32,23.19,23.34,61.38,66.77,0.0,0.0,0.0,684.0,2.0,0.4,89.12511
2025-10-02 01:14:33,23.16,23.33,61.38,66.75,0.0,0.0,0.0,666.0,2.0,0.4,82.63789
2025-10-02 01:14:34,23.16,23.33,61.36,66.74,0.0,0.0,0.0,672.0,2.0,0.4,62.6017
2025-10-02 01:14:35,23.16,23.34,61.37,66.73,0.0,0.0,0.0,674.0,2.0,0.4,68.73918
2025-10-02 01:14:37,23.19,23.33,61.37,66.71,0.0,0.0,0.0,693.0,2.0,0.4,78.79533
2025-10-02 01:14:38,23.16,23.34,61.39,66.74,0.0,0.0,0.0,692.0,2.0,0.2,90.43469
2025-10-02 01:14:39,23.17,23.33,61.36,66.75,0.0,0.0,0.0,710.0,2.0,0.2,83.92711
2025-10-02 01:14:40,23.16,23.31,61.39,66.75,0.0,0.0,0.0,701.0,2.0,0.2,82.63789
2025-10-02 01:14:41,23.16,23.31,61.37,66.76,0.0,0.0,0.0,687.0,2.0,0.2,82.63789
2025-10-02 01:14:42,23.16,23.3,61.38,66.8,0.0,0.0,0.0,670.0,2.0,0.2,76.25494
2025-10-02 01:14:43,23.13,23.31,61.42,66.74,0.0,0.0,0.0,656.0,2.0,0.2,82.63789
2025-10-02 01:14:44,23.16,23.28,61.4,66.8,0.0,0.0,0.0,638.0,2.0,0.2,71.22653
2025-10-02 01:14:45,23.17,23.33,61.37,66.8,0.0,0.0,0.0,626.0,2.0,0.2,82.63789
2025-10-02 01:14:46,23.16,23.31,61.41,66.82,0.0,0.0,0.0,620.0,2.0,0.2,86.51796
2025-10-02 01:14:47,23.13,23.31,61.43,66.81,0.0,0.0,0.0,607.0,2.0,0.2,81.35282
2025-10-02 01:14:48,23.16,23.3,61.43,66.82,0.0,0.0,0.0,612.0,2.0,0.2,90.43469
2025-10-02 01:14:49,23.14,23.28,61.39,66.84,0.0,0.0,0.0,628.0,2.0,0.2,81.35282
2025-10-02 01:14:50,23.14,23.28,61.41,66.81,0.0,0.0,0.0,643.0,2.0,0.2,69.98059
2025-10-02 01:14:51,23.14,23.31,61.42,66.81,0.0,0.0,0.0,625.0,2.0,0.2,82.63789
2025-10-02 01:14:52,23.17,23.28,61.42,66.82,0.0,0.0,0.0,613.0,2.0,0.2,62.6017
2025-10-02 01:14:53,23.14,23.31,61.41,66.86,0.0,0.0,0.0,620.0,2.0,0.2,80.07195
2025-10-02 01:14:54,23.14,23.3,61.43,66.82,0.0,0.0,0.0,610.0,2.0,0.2,81.35282
2025-10-02 01:14:55,23.13,23.28,61.44,66.83,0.0,0.0,0.0,613.0,2.0,0.2,80.07195
2025-10-02 01:14:57,23.14,23.27,61.41,66.88,0.0,0.0,0.0,619.0,2.0,0.2,62.6017
2025-10-02 01:14:58,23.14,23.28,61.44,66.91,0.0,0.0,0.0,612.0,2.0,0.2,65.04259
2025-10-02 01:14:59,23.14,23.3,61.4,66.89,0.0,0.0,0.0,609.0,2.0,0.2,77.52297
2025-10-02 01:15:00,23.13,23.3,61.4,66.86,0.0,0.0,0.0,594.0,2.0,0.2,62.6017
2025-10-02 01:15:01,23.13,23.27,61.46,66.88,0.0,0.0,0.0,577.0,2.0,0.2,82.63789
2025-10-02 01:15:02,23.16,23.27,61.43,66.88,0.0,0.0,0.0,582.0,2.0,0.2,78.79533
2025-10-02 01:15:03,23.14,23.27,61.42,66.88,0.0,0.0,0.0,597.0,2.0,0.2,82.63789
2025-10-02 01:15:04,23.14,23.27,61.41,66.9,0.0,0.0,0.0,597.0,2.0,0.2,82.63789
2025-10-02 01:15:05,23.11,23.28,61.42,66.91,0.0,0.0,0.0,581.0,2.0,0.2,78.79533
2025-10-02 01:15:06,23.14,23.28,61.41,66.89,0.0,0.0,0.0,581.0,2.0,0.2,71.22653
2025-10-02 01:15:07,23.14,23.27,61.42,66.9,0.0,0.0,0.0,571.0,2.0,0.2,65.04259
2025-10-02 01:15:08,23.14,23.27,61.43,66.92,0.0,0.0,0.0,587.0,2.0,0.2,87.81951
2025-10-02 01:15:09,23.16,23.28,61.44,66.89,0.0,0.0,0.0,574.0,2.0,0.2,82.63789
2025-10-02 01:15:10,23.14,23.28,61.4,66.94,0.0,0.0,0.0,564.0,2.0,0.2,81.35282
2025-10-02 01:15:11,23.14,23.27,61.41,66.9,0.0,0.0,0.0,556.0,2.0,0.2,83.92711
2025-10-02 01:15:12,23.14,23.26,61.43,66.89,0.0,0.0,0.0,576.0,2.0,0.2,82.63789
2025-10-02 01:15:13,23.14,23.27,61.42,66.89,0.0,0.0,0.0,581.0,2.0,0.2,68.73918
2025-10-02 01:15:14,23.11,23.26,61.43,66.91,0.0,0.0,0.0,598.0,2.0,0.2,74.99121
2025-10-02 01:15:15,23.14,23.27,61.4,66.86,0.0,0.0,0.0,613.0,2.0,0.2,74.99121
2025-10-02 01:15:17,23.13,23.26,61.44,66.87,0.0,0.0,0.0,624.0,2.0,0.2,85.22049
2025-10-02 01:15:18,23.14,23.27,61.43,66.86,0.0,0.0,0.0,617.0,2.0,0.2,68.73918
2025-10-02 01:15:19,23.13,23.27,61.41,66.84,0.0,0.0,0.0,610.0,2.0,0.2,74.99121
2025-10-02 01:15:20,23.14,23.3,61.4,66.85,0.0,0.0,0.0,619.0,2.0,0.2,81.35282
2025-10-02 01:15:21,23.13,23.27,61.43,66.84,0.0,0.0,0.0,626.0,2.0,0.2,82.63789
2025-10-02 01:15:22,23.14,23.28,61.45,66.84,0.0,0.0,0.0,606.0,2.0,0.2,81.35282
2025-10-02 01:15:23,23.13,23.3,61.47,66.82,0.0,0.0,0.0,590.0,2.0,0.4,68.73918
2025-10-02 01:15:24,23.13,23.28,61.46,66.81,0.0,0.0,0.0,607.0,2.0,0.4,83.92711
2025-10-02 01:15:25,23.11,23.28,61.45,66.79,0.0,0.0,0.0,617.0,2.0,0.4,82.63789
2025-10-02 01:15:26,23.11,23.3,61.45,66.79,0.0,0.0,0.0,612.0,2.0,0.2,69.98059
2025-10-02 01:15:27,23.14,23.28,61.41,66.81,0.0,0.0,0.0,605.0,2.0,0.2,65.04259
2025-10-02 01:15:28,23.13,23.31,61.42,66.79,0.0,0.0,0.0,607.0,2.0,0.2,82.63789
2025-10-02 01:15:29,23.16,23.27,61.45,66.79,0.0,0.0,0.0,614.0,2.0,0.2,80.07195
2025-10-02 01:15:30,23.13,23.3,61.44,66.79,0.0,0.0,0.0,622.0,2.0,0.2,82.63789
2025-10-02 01:15:31,23.11,23.31,61.43,66.85,0.0,0.0,0.0,628.0,2.0,0.2,73.7319
2025-10-02 01:15:32,23.13,23.3,61.44,66.82,0.0,0.0,0.0,615.0,2.0,0.0,58.97658
2025-10-02 01:15:33,23.14,23.3,61.43,66.8,0.0,0.0,0.0,606.0,2.0,0.0,68.73918
2025-10-02 01:15:34,23.14,23.33,61.44,66.78,0.0,0.0,0.0,594.0,2.0,0.0,74.99121
2025-10-02 01:15:35,23.14,23.3,61.42,66.8,0.0,0.0,0.0,608.0,2.0,0.0,82.63789
2025-10-02 01:15:37,23.13,23.31,61.41,66.71,0.0,0.0,0.0,593.0,2.0,0.0,71.22653
2025-10-02 01:15:38,23.13,23.33,61.44,66.71,0.0,0.0,0.0,578.0,2.0,0.0,85.22049
2025-10-02 01:15:39,23.11,23.33,61.41,66.7,0.0,0.0,0.0,561.0,2.0,0.0,82.63789
2025-10-02 01:15:40,23.13,23.3,61.39,66.71,0.0,0.0,0.0,575.0,2.0,0.0,68.73918
2025-10-02 01:15:41,23.13,23.34,61.42,66.69,0.0,0.0,0.0,593.0,2.0,0.0,66.27013
2025-10-02 01:15:42,23.11,23.34,61.42,66.67,0.0,0.0,0.0,612.0,2.0,0.0,78.79533
2025-10-02 01:15:43,23.13,23.33,61.45,66.7,0.0,0.0,0.0,617.0,2.0,0.0,62.6017
2025-10-02 01:15:44,23.13,23.36,61.4,66.65,0.0,0.0,0.0,634.0,2.0,0.0,77.52297
2025-10-02 01:15:45,23.1,23.34,61.42,66.67,0.0,0.0,0.0,623.0,2.0,0.0,78.79533
2025-10-02 01:15:46,23.13,23.34,61.43,66.68,0.0,0.0,0.0,634.0,2.0,0.0,65.04259
2025-10-02 01:15:47,23.11,23.34,61.4,66.67,0.0,0.0,0.0,645.0,2.0,0.0,62.6017
2025-10-02 01:15:48,23.11,23.34,61.41,66.7,0.0,0.0,0.0,627.0,2.0,0.0,81.35282
2025-10-02 01:15:49,23.14,23.33,61.45,66.68,0.0,0.0,0.0,607.0,2.0,0.0,77.52297
2025-10-02 01:15:50,23.11,23.31,61.46,66.66,0.0,0.0,0.0,616.0,2.0,0.0,80.07195
2025-10-02 01:15:51,23.11,23.33,61.43,66.7,0.0,0.0,0.0,627.0,2.0,0.0,67.50235
2025-10-02 01:15:52,23.1,23.33,61.42,66.67,0.0,0.0,0.0,615.0,2.0,0.0,63.81977
2025-10-02 01:15:53,23.13,23.33,61.43,66.66,0.0,0.0,0.0,617.0,2.0,0.0,69.98059
2025-10-02 01:15:54,23.11,23.33,61.44,66.67,0.0,0.0,0.0,599.0,2.0,0.0,82.63789
2025-10-02 01:15:55,23.11,23.34,61.43,66.68,0.0,0.0,0.0,585.0,2.0,0.0,82.63789
